DRGDefinition,ProviderName,ProviderCity,ZipCode,RefRegion,Discharges ,AvgCoveredCharges,AvgTotPayments,AvgMedicarePayment
293 - HEART FAILURE & SHOCK W/O CC/MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,16,19077.37,5002.75,4305.25
293 - HEART FAILURE & SHOCK W/O CC/MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,12,16682.33,6836.66,5990.33
300 - PERIPHERAL VASCULAR DISORDERS W CC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,11,16320.36,6138.72,5215.45
300 - PERIPHERAL VASCULAR DISORDERS W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,14,19159.71,11927.21,6408.28
300 - PERIPHERAL VASCULAR DISORDERS W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,13,17028.23,10796.53,10102.38
300 - PERIPHERAL VASCULAR DISORDERS W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,24,35598.29,7187.95,6342.95
300 - PERIPHERAL VASCULAR DISORDERS W CC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,30,27926.86,9449.1,8737.5
301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,12,22943.83,6578.91,5826.91
303 - ATHEROSCLEROSIS W/O MCC,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,25,26015.44,3994.8,3232.72
305 - HYPERTENSION W/O MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,13,14746.92,5941.3,4993.3
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,31,36669.7,10659.32,9188.38
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,16,19383.18,10022.06,9462.06
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,19,20548.78,13476.94,12253.78
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,22,39988.54,9077.86,7406.86
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,11,33435.45,14320.72,10368.81
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,42,21912.23,5224.07,4367.69
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,31,11415.61,7150.58,5746
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,35,15545.51,9877.85,8025.34
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,65,25868.23,6137.61,4702.76
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,27,28861.51,6219.88,5387.29
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,14,16535,8155.71,7594.28
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,38,12492.78,3639.21,2484.23
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,16,8667.87,4817.06,3406.31
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,15,14801.6,7069.8,6472.53
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,71,17409.09,3957.52,2922.14
312 - SYNCOPE & COLLAPSE,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,28,23666.35,4737.46,3541.6
312 - SYNCOPE & COLLAPSE,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,26,11297.38,5902.26,5165.8
312 - SYNCOPE & COLLAPSE,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,20,14571.7,8073.75,7147.85
312 - SYNCOPE & COLLAPSE,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,46,21979.45,4912.43,3963.82
312 - SYNCOPE & COLLAPSE,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,32,27086.03,5543.03,4274.09
312 - SYNCOPE & COLLAPSE,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,39,15388.76,7077.48,6303.64
313 - CHEST PAIN,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,33,9744.69,4421.54,3466.87
313 - CHEST PAIN,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,11,14359.81,6109.09,5394.54
313 - CHEST PAIN,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,113,20037.11,3869.53,2700.87
313 - CHEST PAIN,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,15,11946.2,5250.46,4500.06
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,13,53067.3,12114.15,10975.23
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,25,29264.92,14883.8,14016
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,39,50416.2,23613.02,19748.74
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,13,58069.92,13244,12721.53
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,22,49484.5,13315.9,12511.27
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,44,34888.59,17565.22,16549.61
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,23,22180.95,11560.56,9841.08
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,24,106121.2,35901.75,34266.87
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,22,81170.4,45979.22,41224.31
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,31,117313.96,64178,59732.03
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,33,202672.75,48144.57,47265.21
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,13,92936.53,48426.38,47478.38
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,25,70098.72,16757.4,14751.76
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,53,39886.83,20853.81,19213.15
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,36,51583.19,29091.25,25464.08
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,57,71788.82,21384.01,17688.52
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,22,22658.31,7793,7101.27
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,13,17840.3,10718.3,10116.15
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,25,18025.48,13524.84,12674.6
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,28,37368.71,9458.71,7950.32
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,16,22820.93,12043.68,11764.68
377 - G.I. HEMORRHAGE W MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,19,35102.63,17545.21,14766.89
377 - G.I. HEMORRHAGE W MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,41,49926.56,13162.58,12338.97
377 - G.I. HEMORRHAGE W MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,15,31197.86,16888.8,15798.8
378 - G.I. HEMORRHAGE W CC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,60,23044.86,6977.38,5123.4
378 - G.I. HEMORRHAGE W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,73,20031.94,8614.95,7767.28
378 - G.I. HEMORRHAGE W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,41,23576.29,11637.34,11116.63
378 - G.I. HEMORRHAGE W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,126,27452.96,7893.83,6524.64
378 - G.I. HEMORRHAGE W CC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,28,21329.92,10056.53,9452.39
379 - G.I. HEMORRHAGE W/O CC/MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,11,16201.36,9855.36,6541.81
379 - G.I. HEMORRHAGE W/O CC/MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,17,17550.64,5310,4450
389 - G.I. OBSTRUCTION W CC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,16,18811.43,5866.75,4813.5
389 - G.I. OBSTRUCTION W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,26,13154.88,7836.76,7055.53
389 - G.I. OBSTRUCTION W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,28,17277.35,10393.53,9832.1
389 - G.I. OBSTRUCTION W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,63,33717.34,8538.55,7051.46
390 - G.I. OBSTRUCTION W/O CC/MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,36,15453.61,4861.41,3694.52
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,13,37968.38,9211.3,8432.53
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,26,17990,9768.11,9123.65
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,17,36959.94,17890.17,12734.58
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,35,46765.45,10909.45,10012.25
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,14,19107.42,11105.71,10447.78
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,68,19862.95,4504.91,3727.67
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,89,13832.01,6202.64,5515.82
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,48,15483.41,8745.37,7265.47
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,15,30983.26,4923,4176.86
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,182,25038.74,5572.4,4562.18
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,34,15927.11,7123.41,6431.76
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,19,23197.84,6241.26,5418.94
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,37,15409.62,8415.24,7405.02
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,20,22284.1,12384.4,11651.8
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,53,27534.35,7743.43,6517.79
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,17,18390.64,11027.94,7811.7
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,12,42095.25,13183.58,10829.25
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,17,19053.05,8225.58,7428.41
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,39,41529.46,9180.56,6883.43
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,13,16386.61,9740.61,9136
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,20,80038.8,25662.2,20535.5
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,20,80922.4,33698.35,30163.5
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,44,75729.31,43724.02,32450.7
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,84,104110.58,27494.88,24823.95
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,92,143839.36,33029.63,27887.9
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,45,115279.68,39783.88,37053.31
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,18,70368.88,20135.94,19196.16
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,21,44327.85,30493.42,29367.52
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,45,92164.86,22824.17,21875.4
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,175,62501.69,13695.53,11951.55
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,308,35949.06,17225.34,14232.97
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,215,31753.43,21521.38,18862.58
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,949,60465.94,16541.32,13557.91
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,26,67104.57,24298.26,16468.88
473 - CERVICAL SPINAL FUSION W/O CC/MCC,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,36,73939.61,14860.25,12491.22
473 - CERVICAL SPINAL FUSION W/O CC/MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,16,75479.12,18618.75,12113.68
473 - CERVICAL SPINAL FUSION W/O CC/MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,11,97723.54,29562.36,21262
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,14,69422.14,19138.92,18018.35
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,11,65187.81,26941.9,26027.27
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,31,65815.22,21694,19334.51
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,24,92501.83,37549.54,27041.29
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,48,56619.83,11840.97,10810.64
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,32,35721.12,15798.71,13223.4
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,17,39880.23,20960.64,20036
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,64,59952.14,13954.82,12807.62
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,37,63210.81,20084.29,16492.7
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,17,46112.29,11339.58,10287.35
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,11,41863,16518.63,12404.54
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,68,22389.73,6790.38,4699.19
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,23,23835.95,10112.04,9088.21
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,71,38117.16,6897.64,5570.18
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,65,34431.01,7733,5705.2
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,19,26915.73,11049.63,7490.15
536 - FRACTURES OF HIP & PELVIS W/O MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,22,16417.4,4517,3452.45
536 - FRACTURES OF HIP & PELVIS W/O MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,24,19709.58,5036.62,4103.95
536 - FRACTURES OF HIP & PELVIS W/O MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,18,18682.83,6995.61,6059.38
552 - MEDICAL BACK PROBLEMS W/O MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,20,23721.3,5052.6,3986.8
552 - MEDICAL BACK PROBLEMS W/O MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,13,13243.23,6772.46,5826.92
552 - MEDICAL BACK PROBLEMS W/O MCC,SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,21,20506.33,5632,4435.28
552 - MEDICAL BACK PROBLEMS W/O MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,37,22111.29,6206.1,4917.7
552 - MEDICAL BACK PROBLEMS W/O MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,48,20061.64,8127.89,6903.89
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,31,19199.29,5067.12,3833.06
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,19,21541.1,7247.05,6244.31
602 - CELLULITIS W MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,11,33658,9056.9,8233.63
602 - CELLULITIS W MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,15,21990.66,15408.46,14433.8
602 - CELLULITIS W MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,21,40673.52,12401.04,11755.71
602 - CELLULITIS W MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,13,23216.46,14455.46,13679.15
603 - CELLULITIS W/O MCC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,40,20832.77,5259.25,4385.95
603 - CELLULITIS W/O MCC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,41,12120.21,6798.31,5616.48
603 - CELLULITIS W/O MCC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,36,14668.08,9468.38,8196.72
603 - CELLULITIS W/O MCC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,127,23714.48,6419.66,5070.8
603 - CELLULITIS W/O MCC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,56,16706.82,8202.32,7339.39
638 - DIABETES W CC,NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,13,21255,5215,4179.92
638 - DIABETES W CC,VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,12,15923.33,6923.5,6155.91
638 - DIABETES W CC,UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,13,20996.38,9567.61,9023.38
638 - DIABETES W CC,SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,25,14790.04,6174.8,5056.72
638 - DIABETES W CC,HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,32,16309.81,8122.46,7152.65
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,21,32709,9854.04,9076.8
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,17,13689.35,9704.88,8367.11
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,25,22181.72,14136.56,11252.88
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",SWEDISH MEDICAL CENTER/CHERRY HILL,SEATTLE,98122,WA - Seattle,17,25544,7583.52,7054.58
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,74,27804.82,8417.5,7690.39
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",HARBORVIEW MEDICAL CENTER,SEATTLE,98104,WA - Seattle,51,16025.88,10598.92,10075.52
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NORTHWEST HOSPITAL,SEATTLE,98133,WA - Seattle,38,17066.6,4308.31,3394.94
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",VIRGINIA MASON MEDICAL CENTER,SEATTLE,98111,WA - Seattle,38,11953.26,5998.78,5000.55
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",UNIVERSITY OF WASHINGTON MEDICAL CTR,SEATTLE,98195,WA - Seattle,33,19197.21,8422.27,7953.51
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",SWEDISH MEDICAL CENTER,SEATTLE,98122,WA - Seattle,123,19818.17,5124.55,4218.41
